method,FEM,FEM,PINNs,PINNs,Corr,Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.51,0.54,0.52,0.55",0.0009207502744988,0.0001034868106601,0.011839808581847,0.0118398048375702,8.484348141942512,8.484349042940057
"1 : 0.48,0.53,0.41,0.89",0.0012295707272837,0.0001449639512698,0.0108714736162205,0.0108715111353557,8.48410511922985,8.484334741844744
"2 : 0.59,0.48,0.65,0.53",0.0006004500502677,6.76877735090087e-05,0.0174153845626497,0.0174153862419663,8.484304358858267,8.484345831493869
"3 : 0.51,0.59,0.15,0.1",0.0310198147528956,0.0057114148839371,0.389864624155847,0.3898646287942023,8.48397418716085,8.484324830258922
"4 : 0.4,0.57,0.64,0.87",0.0005352293806971,6.296241584488875e-05,0.0291366393984538,0.0291366472805028,8.484125668298132,8.48433495396422
"5 : 0.6,0.56,0.42,0.78",0.0011791866583326,0.0001378138878175,0.0444180673405994,0.0444180511679882,8.48382386401974,8.48431687320052
"6 : 0.42,0.53,0.2,0.95",0.0048986735604781,0.0005772010033199,0.0857940193002255,0.0857940229065078,8.48384440208948,8.484318541619007
"7 : 0.5,0.48,0.29,0.78",0.0025504375757436,0.000305696312047,0.0428303491511658,0.0428304015345062,8.483984379895558,8.484327775903912
"8 : 0.49,0.51,0.11,0.62",0.0115098357674791,0.0021143253032925,0.3507248845576391,0.3507248413069357,8.483835224688574,8.484318334714589
"9 : 0.52,0.52,0.76,0.69",0.0004010536287595,4.615014053454093e-05,0.0100172610870682,0.0100172645866526,8.484401359869874,8.484351370447596
"10 : 0.47,0.49,0.59,0.07",0.004554645026431,0.00036548319851,0.0336875883227299,0.0336875930626036,8.485516629294114,8.484410049819832
"11 : 0.53,0.53,0.25,0.14",0.0120780910550672,0.0013908273040281,0.0961932735064181,0.0961933088146354,8.484323120181285,8.484345599219953
"12 : 0.46,0.47,0.5,0.44",0.0011973782981324,0.0001306980982572,0.0090647833442507,0.0090647784302314,8.484091567427894,8.484331541746196
"13 : 0.6,0.42,0.25,0.17",0.0099383564946834,0.0011188676339807,0.1448714765710258,0.1448713859445665,8.484209043945885,8.484339760984147
"14 : 0.53,0.45,0.43,0.25",0.0024611126544659,0.000243658311633,0.0146262924745769,0.0146262836466464,8.484458034301039,8.48435497676353
"15 : 0.43,0.42,0.56,0.15",0.0025377480190399,0.0002272468543461,0.0218583374427828,0.0218583245929906,8.483528004026054,8.484292174673834
"16 : 0.44,0.47,0.67,0.11",0.0021200392639315,0.0001804631006459,0.0247172157197574,0.0247172149625955,8.48458295768161,8.484353912850192
"17 : 0.57,0.42,0.78,0.47",0.0004629041574498,5.1999408264588486e-05,0.0146663926524856,0.0146663944756746,8.484445625544556,8.48435341554255
"18 : 0.6,0.52,0.62,0.05",0.0053537380198955,0.000419193400497,0.0768085109390822,0.0768085115573569,8.485315782084397,8.48440025776876
"19 : 0.46,0.42,0.31,0.13",0.0103887513326767,0.0010593349908484,0.0464733296999267,0.0464733332663543,8.483494075620504,8.484287434467888
"20 : 0.46,0.48,0.14,0.7",0.0081809394172229,0.0012577516011382,0.0980287520787127,0.0980287894333112,8.483826528100312,8.48431786149067
"21 : 0.51,0.45,0.47,0.1",0.0050651847312531,0.000437903341835,0.0192930515029357,0.0192930657968814,8.484999416261473,8.484383205898972
"22 : 0.52,0.59,0.32,0.67",0.0021513562341008,0.0002474526248477,0.0370806081647096,0.0370806101674923,8.483930564026393,8.484323519037579
"23 : 0.43,0.54,0.3,0.19",0.0064174875322937,0.0006577836101262,0.0286735264996982,0.0286735250571732,8.484290765254375,8.484344768581405
"24 : 0.52,0.4,0.68,0.01",0.0136823742979226,0.0011169813878309,0.1805145064155008,0.1805145160297862,8.48515265584678,8.484379350859612
"25 : 0.54,0.45,0.61,0.96",0.0005536970840367,6.624655965749319e-05,0.0161363676058795,0.0161363806145909,8.484130596735573,8.48433545817773
"26 : 0.45,0.52,0.51,0.58",0.0009589438527543,0.0001083545261555,0.0107367870528603,0.01073677997531,8.484205693169567,8.484339603483052
"27 : 0.44,0.59,0.41,0.85",0.0012283681653572,0.000144599049664,0.0155103878531741,0.0155104097680716,8.484052185727148,8.484331339329211
"28 : 0.54,0.46,0.67,0.4",0.0006755177698969,7.386921451428145e-05,0.0200013837332516,0.0200013801716971,8.484563912804992,8.484360803314202
"29 : 0.58,0.52,0.72,0.7",0.0004448524193981,5.1223228497857504e-05,0.0081537787326685,0.0081537789760908,8.484231121490065,8.484341355023803
"30 : 0.55,0.5,0.77,0.65",0.0004017559018575,4.605573384873616e-05,0.0095447072036336,0.0095447082465572,8.484408062971866,8.484351707069603
"31 : 0.48,0.52,0.11,0.31",0.0162000465855606,0.0032452553380027,0.2365973153620335,0.2365973124024991,8.483888909622587,8.484320957333328
"32 : 0.53,0.46,0.53,0.43",0.0010320751712877,0.0001126844166614,0.0167773273212105,0.0167773175887889,8.484381573351325,8.484350459789685
"33 : 0.43,0.46,0.5,0.59",0.0010511770666819,0.0001190543794442,0.0046419335559859,0.0046419309293112,8.483807349702337,8.484314420524852
"34 : 0.51,0.53,0.56,0.44",0.000917070288164,0.0001002745873159,0.0176404119463711,0.0176404040672496,8.484511570450676,8.48435875687386
"35 : 0.58,0.47,0.41,0.89",0.0012378108992306,0.0001459184348418,0.0285236496915084,0.0285236503494388,8.48400517860669,8.484328423067343
"36 : 0.56,0.54,0.17,0.92",0.0052811949407558,0.0007751171980962,0.2045229058518916,0.2045229263412553,8.483812101088843,8.484316603295238
"37 : 0.54,0.6,0.2,0.87",0.0042488572870746,0.0005503469667998,0.0803719046121708,0.0803719082663142,8.48379908360277,8.484315152747039
"38 : 0.43,0.52,0.19,0.85",0.0054638293671599,0.0006882302826345,0.0839641011907482,0.0839641122857733,8.483850203269565,8.48431906864811
"39 : 0.56,0.51,0.39,0.08",0.0096182374717262,0.0008912933952218,0.0335322864288639,0.0335322871922156,8.485048347335884,8.484387776753234
"40 : 0.54,0.49,0.61,0.87",0.0005758146401125,6.756803405711549e-05,0.0103705296673395,0.0103705350587602,8.484211911458502,8.484340577050254
"41 : 0.6,0.57,0.11,0.37",0.015485801856903,0.0030428113314468,0.7628707134638663,0.7628704164274369,8.483777993238846,8.484314549820345
"42 : 0.55,0.43,0.46,0.06",0.0085561704854235,0.0007329427617682,0.050495192717666,0.0504951930890689,8.485464588815024,8.484410549923199
"43 : 0.44,0.4,0.66,0.23",0.0011764599157785,0.0001175355846259,0.0132256345220212,0.0132256408379032,8.483696621699883,8.484305412062417
"44 : 0.47,0.59,0.59,0.04",0.0072990936287998,0.0005775579447878,0.0851488253534999,0.0851488253050844,8.486609569153545,8.48448039526884
"45 : 0.43,0.52,0.5,0.25",0.0017852798573475,0.0001761916540135,0.0128677757986732,0.012867765814687,8.484472021325344,8.484354084552006
"46 : 0.59,0.52,0.47,0.59",0.0010624993234467,0.0001204359115186,0.0166269782442171,0.0166269787252321,8.484031713403644,8.48432946460399
"47 : 0.55,0.46,0.38,0.22",0.0035385599212329,0.0003461782974034,0.0146809281629245,0.0146809244190764,8.484551795110237,8.484361529214418
"48 : 0.44,0.59,0.62,0.5",0.0007099422703417,7.942072552350093e-05,0.0087156084401926,0.0087156111814966,8.484414145294924,8.484352446425774
"49 : 0.45,0.45,0.14,0.44",0.0107868746276737,0.0017483770126602,0.1708462259252811,0.1708461777028649,8.483728432611858,8.484309253783222
